query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
FL60STH65-2008AF Hybrid Stepper Motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""stepper motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""stepper motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""stepper motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""stepper motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
FL42BLSL01- Regular BLDC Motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
single phase cooler motor,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""cooler motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""cooler motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_phase"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""cooler"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""cooler"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""cooler motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""cooler motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_phase"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""cooler"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""cooler"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
4000w bldc motor / 4kw bldc motor for electric car / electric motor for gokart,True,5,11,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""4 kw"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""kilowatt"",""value"":""4 kw"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""wattage"",""value"":""4 kw"",""key_priority"":3,""attribute_priority"":3},{""attribute_key"":""power"",""value"":""4000 w"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""wattage"",""value"":""4000 w"",""key_priority"":2,""attribute_priority"":4},{""attribute_key"":""application"",""value"":""automotive"",""key_priority"":1,""attribute_priority"":5},{""attribute_key"":""use"",""value"":""automotive"",""key_priority"":2,""attribute_priority"":5}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""4 kw"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""kilowatt"", ""value"": ""4 kw"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""wattage"", ""value"": ""4 kw"", ""key_priority"": 3, ""attribute_priority"": 3}, {""attribute_key"": ""power"", ""value"": ""4000 w"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""wattage"", ""value"": ""4000 w"", ""key_priority"": 2, ""attribute_priority"": 4}, {""attribute_key"": ""application"", ""value"": ""automotive"", ""key_priority"": 1, ""attribute_priority"": 5}, {""attribute_key"": ""use"", ""value"": ""automotive"", ""key_priority"": 2, ""attribute_priority"": 5}]}",0,0,$0.000000
Mitsubishi Servo Motors,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""mitsubishi"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""mitsubishi"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""mitsubishi"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""servo motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""servo motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""mitsubishi"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""mitsubishi"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""mitsubishi"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""servo motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""servo motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
FL42STH60-0854AF- Hybrid Stepper Motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""stepper motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""stepper motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""stepper motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""stepper motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
Single Phase Motor Starter,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_phase"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_phase"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
170M7167-6500A,True,1,3,"{""attributes"":[{""attribute_key"":""model_number"",""value"":""170M7167"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""part_number"",""value"":""170M7167"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""model"",""value"":""170M7167"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""model_number"", ""value"": ""170M7167"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""part_number"", ""value"": ""170M7167"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""170M7167"", ""key_priority"": 3, ""attribute_priority"": 1}]}",0,0,$0.000000
Chimney Motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""chimney"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""chimney"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""chimney"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""chimney"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
sewing-machine-motor-armature,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""sew"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""sew"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""sew"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""sew"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""sew"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""sew"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
amdo cooler motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""cooler motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""cooler motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""cooler"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""cooler"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""cooler motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""cooler motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""cooler"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""cooler"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
hindustan,True,1,3,"{""attributes"":[{""attribute_key"":""brand"",""value"":""hindustan"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""hindustan"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""hindustan"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""hindustan"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""hindustan"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""hindustan"", ""key_priority"": 3, ""attribute_priority"": 1}]}",0,0,$0.000000
crompton greaves vfdc,True,1,3,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton greaves"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton greaves"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""crompton greaves"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton greaves"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton greaves"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""crompton greaves"", ""key_priority"": 3, ""attribute_priority"": 1}]}",0,0,$0.000000
Carbon Brush Holder,True,3,6,"{""attributes"":[{""attribute_key"":""application"",""value"":""automotive"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""automotive"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""brush"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""brush"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_category"",""value"":""holder"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""category"",""value"":""holder"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""automotive"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""automotive"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""brush"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""brush"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_category"", ""value"": ""holder"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""category"", ""value"": ""holder"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
370W Electric Sliding Gate Motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""370 w"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""370 w"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""370 w"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""370 w"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
foot cum flange mounted electric motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""mounting_type"",""value"":""flange mount"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""mounting"",""value"":""flange mount"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""mounting_type"", ""value"": ""flange mount"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""mounting"", ""value"": ""flange mount"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
FL42BLSL02- Regular BLDC Motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Electro Pneumatic Valve Positioner,True,2,6,"{""attributes"":[{""attribute_key"":""application"",""value"":""actuator"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""actuator"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""actuator"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""actuator"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_category"",""value"":""pneumatic"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""category"",""value"":""pneumatic"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""actuator"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""actuator"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""actuator"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""actuator"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_category"", ""value"": ""pneumatic"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""category"", ""value"": ""pneumatic"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
DC motor 5.5,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
B&R 8BVI0014HWS0.000-1 ACOPOS MULTI INVERTER MODULE I0014S,True,2,5,"{""attributes"":[{""attribute_key"":""model_number"",""value"":""I0014S"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""part_number"",""value"":""I0014S"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""model"",""value"":""I0014S"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""drive"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""drive"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""model_number"", ""value"": ""I0014S"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""part_number"", ""value"": ""I0014S"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""I0014S"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""drive"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""drive"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Motor Rotor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
cooler kit motor,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""cooler"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""cooler"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""cooler"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""cooler"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
inline helical geared motors,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""gear motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""gear motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""gear motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""gear motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
boparai auto switch pro,True,1,2,"{""attributes"":[{""attribute_key"":""product_category"",""value"":""switch"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""switch"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_category"", ""value"": ""switch"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""switch"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
Carbon brush for AC HT Moter,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""ac"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""supply_type"",""value"":""ac"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""automotive"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""automotive"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""ac"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""supply_type"", ""value"": ""ac"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""automotive"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""automotive"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
800 W Wet Dry Vacuum Cleaner Motors,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""800 w"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""800 w"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""vacuum cleaner"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""vacuum cleaner"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""800 w"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""800 w"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""vacuum cleaner"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""vacuum cleaner"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
FL57STH56-2504ACF-25-ARK Hybrid Stepper Motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""stepper motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""stepper motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""stepper motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""stepper motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
FL57STH51-2804AF- Hybrid Stepper Motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""stepper motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""stepper motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""stepper motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""stepper motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
90 watt ac geared motor,True,3,6,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""gear motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""gear motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""90 w"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""wattage"",""value"":""90 w"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""current_type"",""value"":""ac"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""supply_type"",""value"":""ac"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""gear motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""gear motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""90 w"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""90 w"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""current_type"", ""value"": ""ac"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""supply_type"", ""value"": ""ac"", ""key_priority"": 2, ""attribute_priority"": 3}]}",0,0,$0.000000
dwe4235 armature near udaipur,True,1,2,"{""attributes"":[{""attribute_key"":""product_category"",""value"":""armature"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""armature"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_category"", ""value"": ""armature"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""armature"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
